Code,Name,U_Status,U_Address,U_ComCode,U_ComName,WarehouseHO,RegionCode,RegionName,AreaCode,AreaName,Provinces,Xvalue,Yvalue,ShopType
30512,DLK 246 Giải Phóng,A,"Số 246 đường Giải Phóng, Thị trấn Phước An, H. Krông Pắk, Tỉnh Đắk Lắk, Việt Nam",090509,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐẮK LẮK,11000,00005,Miền Trung,00626,Miền Trung-KV10,Dak Lak,12.710420,108.303851,C
30617,PYN 206 Trần Hưng Đạo,A,"206 Trần Hưng Đạo, Phường 4, TP Tuy Hòa, Tỉnh Phú Yên, Việt Nam",090622,CHI NHÁNH PHÚ YÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00395,Miền Trung-KV7,Phú Yên,13.087387,109.309685,C
30618,KHA 236 Thống Nhất,A,"236 Thống Nhất, P. Phương Sơn, TP. Nha Trang, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00182,Miền Trung-KV4,Khánh Hòa,12.250505,109.184590,B
30727,QNI 280 Phạm Văn Đồng,A,"278-280 Phạm Văn Đồng, Thị trấn Châu Ổ, H. Bình Sơn, Tỉnh Quảng Ngãi, Việt Nam",090745,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NGÃI,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Ngãi,15.117782,108.810783,B
30728,QNI 198 Trần Hưng Đạo,A,"198 Trần Hưng Đạo, P. Nghĩa Lộ, TP Quảng Ngãi, Tỉnh Quảng Ngãi, Việt Nam",090745,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NGÃI,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Ngãi,15.120084,108.799776,D
30863,TNH 127 Phạm Văn Đồng,A,"Số 127-129-131, Phạm Văn Đồng, khu phố 2, Thị trấn Hòa Thành, Huyện Hòa Thành, Tỉnh Tây Ninh, Việt Nam",090823,CHI NHÁNH TÂY NINH - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00382,Miền Đông NB 6,Tây Ninh,11.286144,106.127477,C
30949,KGG 02 Nguyễn Chí Thanh,A,"Số 02 Nguyễn Chí Thanh, P. Rạch Sỏi, TP. Rạch Giá, Tỉnh Kiên Giang, Việt Nam",090925,CHI NHÁNH KIÊN GIANG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00386,Miền Tây NB 7,Kiên Giang,9.954677,105.120956,B
30950,DTP 50 Phạm Hữu Lầu,A,"Số 50-52 Phạm Hữu Lầu, P.4, TP Cao Lãnh, Tỉnh Đồng Thấp, Việt Nam",090930,CHI NHÁNH ĐỒNG THÁP - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.452998,105.631047,C
30951,LAN 68 Hùng Vương,A,"Số 68 Hùng Vương, Phường 2, Thành Phố Tân An, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.538162,106.405023,B
30953,KGG 12 QL 80 Cư Xá Mới,A,"Số 12, quốc lộ 80, khu phố Cư Xá Mới, Thị trấn Kiên Lương, H. Kiên Lương, Tỉnh Kiên Giang, Việt Nam",090925,CHI NHÁNH KIÊN GIANG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00386,Miền Tây NB 7,Kiên Giang,10.284992,104.640814,C
31209,BAR 148 Quốc Lộ 55 - Phước Bửu,A,"Số 146-148 Quốc Lộ 55, Khu phố Phước Hòa, Thị trấn Phước Bửu, H. Xuyên Mộc, Tỉnh Bà Rịa Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Bà Rịa,10.534836,107.398814,D
30125,YBI 224 Điện Biên,A,"Số 224, đường Điện Biên, tổ 13, P. Trung Tâm, Thị xã Nghĩa Lộ, Tỉnh Yên Bái, Việt Nam",090133,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH TẠI YÊN BÁI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Yên Bái,21.595760,104.514443,D
30321,QNH Lô 1 Khu 2 - Bãi Cháy,A,"Lô 01, 02, Tổ 1, Khu 2, đường Bãi Cháy, P. Bãi Cháy, TP. Hạ Long, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,20.955690,107.048813,C
30258,HNI Xóm Nội - Chúc Sơn,A,"Xóm Nội, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,20.924267,105.705608,B
30322,HPG 10 Tiểu khu Cầu Đen,A,"Số 10 Tiểu khu Cầu Đen đường 402 (đường 361 cũ), Thị Trấn Núi Đối, H. Kiến Thụy, TP. Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.753723,106.672964,D
30429,NAN Khối Bắc Hồ K17,A,"Khối Bắc Hồ (K17), Thị trấn Quỳ Hợp, Huyện Quỳ Hợp, Tỉnh Nghệ An, Việt Nam",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00236,Miền Bắc 2-KV6,Nghệ An,19.325379,105.186779,D
30885,HCM 315 Lê Quang Định,A,"315 Lê Quang Định, Phường 7, Q. Bình Thạnh, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00228,Hồ Chí Minh-KV6,Hồ Chí Minh,10.811089,106.691023,C
30259,HNI Khu Phố Mới -Thạch Thất,A,"Khu phố mới, Thị trấn Liên Quan, Huyện Thạch Thất, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,21.058430,105.575364,C
30611,KHA 69 Quang Trung,A,"Số 69 Quang Trung, P. Lộc Thọ, TP. Nha Trang, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00182,Miền Trung-KV4,Khánh Hòa,12.249866,109.190690,A
30886,BDG Lô 31M Uyên Hưng,A,"Lô 31M, 32M, 33M Khu dân cư - Thương mại Uyên Hưng,  P. Uyên Hưng, Thị xã Uyên Hưng, Tỉnh Bình Dương",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,11.061500,106.797438,C
30887,HCM 421 Quốc Lộ 22,A,"421 Quốc Lộ 22, Ấp Thượng, Xã Tân Thông Hội, H. Củ Chi, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.960547,106.502440,B
30260,HNI Thôn Dốc Lã - Gia Lâm,A,"Thôn Dốc Lã, Xã Yên Thường,Huyện Gia Lâm, Thành Phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00515,Hà Nội-KV7,Hà Nội,21.097054,105.928631,C
30261,BNH 286 Minh Khai,A,"Số 284-286 Minh Khai, P. Đông Ngàn, Thị xã Từ Sơn, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Bắc Ninh,21.130159,105.981894,D
30722,QNM Tổ 6 Hà Lam,A,"Tổ 6, Thị trấn Hà Lam, Huyện Thăng Bình, Tỉnh Quảng Nam, Việt Nam",090755,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NAM,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Nam,15.742186,108.359222,C
30889,DNI số 1-2A Đồng Khởi,A,"Số 1-2A, Đường Đồng Khởi, KP 8, P. Tân Phong, TP. Biên Hoà, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00224,Miền Đông NB 4,Đồng Nai,10.966934,106.853810,D
30431,THA Khu 5 Hậu Lộc,A,"Khu 5, Thị trấn Hậu Lộc, Huyện Hậu Lộc, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Thanh Hóa,19.913939,105.883482,D
30612,KHA 630 Đường 2 Tháng 4,A,"Số 630-632 Đường 2 tháng 4, P. Vĩnh Phước, TP. Nha Trang, Tỉnh Khánh Hòa Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00182,Miền Trung-KV4,Khánh Hòa,12.274405,109.197939,B
30126,BGG 09 Khu Minh Khai,A,"Số 07-09-11 Khu Minh Khai, Thị trấn Chũ, H. Lục Ngạn, Tỉnh Bắc Giang, Việt Nam",090138,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC GIANG,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Bắc Giang,21.375639,106.575626,C
30127,LCI 122 Hoàng Liên,A,"Số nhà 122-124 đường Hoàng Liên, P. Cốc Lếu, TP. Lào Cai, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Lào Cai,22.496265,103.967789,D
30723,BDH Tổ 35 Khu Vực 7,A,"Tổ 35, Khu vực 7, P. Đống Đa, TP. Quy Nhơn, Tỉnh Bình Định, Việt Nam",090727,CHI NHÁNH BÌNH ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.783206,109.219575,D
30323,HPG 46 Trần Tất Văn,A,"Số 44 -46 đường Trần Tất Văn, Thị Trấn An Lão, H. An Lão, TP. Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.822894,106.567465,D
30937,VLG 14A Đinh Tiên Hoàng,A,"Số 14A - 14B - 14C Đường Đinh Tiên Hoàng, P.8, TP. Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",090934,CHI NHÁNH VĨNH LONG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Vĩnh Long,10.232181,105.955670,D
30888,BDG 39 Tổ 3 Phước Thạnh,A,"Số 39, Tổ 3, Khu phố Phước Thạnh, P. Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,11.004910,106.719037,B
30262,HNI Khu Đìa Đừng -Phùng,A,"Khu Đìa Đừng, Thị Trấn Phùng, H. Đan Phượng, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,21.082968,105.673098,B
30324,TBH Tổ 2 Khu 1 Đông Hưng,A,"Nhà ông Đặng Thanh Hải và bà Đặng Thị Hẹn, Thị trấn Đông Hưng, H. Đông Hưng, Thái Bình, Việt Nam",090315,CHI NHÁNH THÁI BÌNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00461,Miền Bắc 2-KV10,Thái Bình,20.552154,106.355901,D
30938,TVH 289 Nguyễn Đáng,A,"Số 289, Nguyễn Đáng, Khóm 6, Phường 7, TP. Trà Vinh, Tỉnh Trà Vinh, Việt Nam",090941,CHI NHÁNH TRÀ VINH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Trà Vinh,9.927559,106.331019,B
30263,HDG 83 Thống Nhất-Kẻ Sặt,A,"Số 83-85 Đường Thống Nhất, Thị Trấn Kẻ Sặt, H. Bình Giang, Tỉnh Hải Dương, Việt Nam",090203,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI DƯƠNG,11001,00003,Miền Bắc 2,00461,Miền Bắc 2-KV10,Hải Dương,20.908634,106.147678,C
30891,BAR Tổ 12 Bến Đình - Tân Thành,A,"Tổ 12, ấp Bến Đình, Xã Mỹ Xuân, H. Tân Thành, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Bà Rịa,10.623596,107.054692,D
30890,TNH 116 Khu Phố 1 Tân Châu,A,"116-118, Khu phố 1, Thị trấn Tân Châu, H. Tân Châu, Tỉnh Tây Ninh, Việt Nam",090823,CHI NHÁNH TÂY NINH - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00382,Miền Đông NB 6,Tây Ninh,11.552818,106.161293,C
30264,HDG 36 Trần Hưng Đạo,A,"Số nhà 36, đường Trần Hưng Đạo, Thị trấn Kinh Môn, H. Kinh Môn, Tỉnh Hải Dương, Việt Nam",090203,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI DƯƠNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Dương,20.987220,106.552733,C
30940,CTO 79A Mậu Thân,A,"79A, Mậu Thân, Phường An Hòa, Quận Ninh Kiều, Thành Phố Cần Thơ, Việt Nam",090910,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI CẦN THƠ,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Cần Thơ,10.043280,105.765197,C
30265,HNI 228 Phố Ga - Thường Tín,A,"Phố Ga, Thị trấn Thường Tín, H. Thường Tín, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,20.869568,105.865161,C
30724,DAG 186 Tôn Đức Thắng,A,"186 Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Thành phố Đà Nẵng, Việt Nam",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00253,Miền Trung-KV5,Đà Nẵng,16.057717,108.172436,B
30893,BAR Tổ 12 Tân Phú- Phú Mỹ,A,"Tổ 12, thôn Tân Phú, Thị trấn Phú Mỹ, H. Tân Thành, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.587912,107.055301,C
30725,BDH 163 Trần Phú,A,"Số 163 -165 Trần Phú, P. Bình Định, Thị xã An Nhơn, Tỉnh Bình Định, Việt Nam",090727,CHI NHÁNH BÌNH ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.883401,109.116023,B
30613,PYN 83 Nguyễn Thái Học,A,"Số 83 Nguyễn Thái Học, Phường 3, TP Tuy Hòa, Tỉnh Phú Yên, Việt Nam",090622,CHI NHÁNH PHÚ YÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00395,Miền Trung-KV7,Phú Yên,13.090335,109.302829,D
30129,TQG 347-353 Đường 17/8,A,"Số 347-349-351-353, đường 17/8, tổ 5, P. Phan Thiết, TP. Tuyên Quang, Tỉnh Tuyên Quang, Việt Nam",090157,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TỈNH TUYÊN QUANG,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Tuyên Quang,21.824328,105.204434,D
30325,QNH 74-76 Vĩnh Thông,A,"Số 74-76 đường Vĩnh Thông, P. Mạo Khê, Thị Xã Đông Triều, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.058027,106.594270,D
30895,DNI 394 Hùng Vương-Nhơn Trạch,A,"Số 394-396-398 đường Hùng Vương, ấp 3, Xã Hiệp Phước, H. Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Đồng Nai,10.737780,106.944918,C
30511,LDG 815 Hùng Vương,A,"Số 813-815-817 Hùng Vương, Thị trấn Di Linh, H. Di Linh, Tỉnh Lâm Đồng, Việt Nam",090519,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÂM ĐỒNG,11000,00005,Miền Trung,00177,Miền Trung-KV3,Lâm Đồng,11.593206,108.078570,B
30434,THA Phố Giắt - Triệu Sơn,A,"Phố Giắt, Thị trấn Triệu Sơn, H. Triệu Sơn, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00236,Miền Bắc 2-KV6,Thanh Hóa,19.819206,105.606889,B
30433,THA Khu 3 Lam Sơn - Thọ Xuân,A,"Khu 3, Thị trấn Lam Sơn, H. Thọ Xuân, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Thanh Hóa,19.911271,105.406006,D
30726,BDH 308 Lê Duẩn - Đập Đá,A,"Số 308 - 310 Lê Duẩn, P. Đập Đá, Thị xã An Nhơn, Tỉnh Bình Định, Việt Nam",090727,CHI NHÁNH BÌNH ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.920454,109.091135,C
30436,THA 175 Lê Lai - Ngọc Lặc,A,"Số 175 Phố Lê Lai, Thị trấn Ngọc Lặc, H. Ngọc Lặc, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00236,Miền Bắc 2-KV6,Thanh Hóa,20.090854,105.374703,D
30896,HCM 237A Phan Văn Trị,A,"237A đường Phan Văn Trị, Phường 11, Q. Bình Thạnh, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00228,Hồ Chí Minh-KV6,Hồ Chí Minh,10.811603,106.695289,D
30892,BAR 17 Hải Bình - Long Hải,A,"Số 17, Ô 1, khu phố Hải Bình, Thị Trấn Long Hải, H. Long Điền, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.408541,107.220672,D
30897,DNI 246 Hùng Vương - Gia Ray,A,"Số 244-246, Đường Hùng Vương, tổ 2, KP5, Thị trấn Gia Ray, H. Xuân Lộc, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,10.925693,107.402861,D
30941,BLU 89 Hai Bà Trưng,A,"Số 89, Đường Hai Bà Trưng, Phường 3, Thành Phố Bạc Liêu, Tỉnh Bạc Liêu, Việt Nam",090935,CHI NHÁNH BẠC LIÊU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Bạc Liêu,9.286318,105.724297,D
30898,DNI 660 Đồng Khởi-Biên Hòa,A,"Số 660, Đồng Khởi, KP4, P. Tân Hiệp, TP. Biên Hòa, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00224,Miền Đông NB 4,Đồng Nai,10.951343,106.871473,C
30894,BDG 27/17 Bình Phước B,A,"27/17, Khu phố Bình Phước B, P. Bình Chuẩn, Thị Xã Thuận An, Tỉnh Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,10.977631,106.741239,C
30326,NBH Phố Bắc Sơn-Nho Quan,A,"Phố Bắc Sơn, Thị trấn Nho Quan, H. Nho Quan, Tỉnh Ninh Bình, Việt Nam",090328,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT NINH BÌNH,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Ninh Bình,20.322822,105.750463,C
30614,KHA 01 Lê Duẩn,A,"Số 01 Lê Duẩn, tổ dân phố Lộc Hải, P. Cam Lộc, TP. Cam Ranh, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00422,Miền Trung-KV9,Khánh Hòa,11.917750,109.146392,B
30327,HPG 213 Trần Nguyên Hãn,A,"Số 213 Trần Nguyên Hãn, P. Trần Nguyên Hãn, Q. Lê Chân, TP Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.845202,106.670776,B
31201,BPC 41 Đường ĐT741,A,"Số 40-41 đường ĐT.741, khu phố 4, P. Phước Long, Thị xã Phước Long, Tỉnh Bình Phước, Việt Nam",090847,CHI NHÁNH BÌNH PHƯỚC - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Bình Phước,11.813081,106.953806,D
31202,HCM 458 Nguyễn Tri Phương,A,"458 Nguyễn Tri Phương, Phường 9, Quận 10, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.765732,106.667620,B
30328,QNH 01 Đường Hạ Long,A,"Tổ 12, Khu 4, Phường Giếng Đáy, TP. Hạ Long, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Quảng Ninh,20.973069,107.015601,C
30130,BGG 36 Nguyễn Văn Cừ,A,"Số 36 Nguyễn Văn Cừ, P. Lê Lợi, TP. Bắc Giang, Tỉnh Bắc Giang, Việt Nam",090138,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC GIANG,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Bắc Giang,21.273980,106.196522,C
31203,HCM 63 Bis Gò Dầu,A,"63 Bis Gò Dầu, P. Tân Quý, Q. Tân Phú, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.795785,106.626851,C
30329,QNH 7 Tầng- Thống Nhất,A,"Tòa nhà 7 tầng, phố Thống Nhất, Thị Trấn Tiên Yên, H. Tiên Yên, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.330311,107.400283,B
